date,aluminium_close,aluminium_volume,zinc_close,zinc_volume
2018-01-23,2229.75,11220.0,3407.5,7820.0
2018-01-24,2250.25,14010.0,3439.5,6570.0
2018-01-25,2241.0,10380.0,3460.0,11600.0
2018-01-26,2257.0,12580.0,3483.0,10940.0
2018-01-29,2223.75,12630.0,3549.5,5300.0
2018-01-30,2206.0,16920.0,3512.0,8620.0
2018-01-31,2218.5,35620.0,3528.5,12450.0
2018-02-01,2223.75,13480.0,3561.5,9870.0
2018-02-02,2208.5,19790.0,3510.0,11720.0
2018-02-05,2209.0,22190.0,3517.0,11110.0
2018-02-06,2167.0,26600.0,3469.5,12020.0
2018-02-07,2156.0,27170.0,3383.5,13650.0
2018-02-08,2169.0,32190.0,3421.0,9660.0
2018-02-09,2122.0,33790.0,3378.5,15620.0
2018-02-12,2124.0,33260.0,3392.0,8530.0
2018-02-13,2136.0,30580.0,3466.0,6630.0
2018-02-14,2174.75,33810.0,3566.0,12400.0
2018-02-15,2161.75,20370.0,3579.5,9160.0
2018-02-16,2207.0,34060.0,3567.0,12360.0
2018-02-19,2214.5,24240.0,3565.5,49340.0
2018-02-20,2186.0,16970.0,3548.5,
2018-02-21,2202.0,15650.0,3533.0,
2018-02-22,2185.5,9360.0,3528.5,21190.0
2018-02-23,2140.0,15500.0,3508.5,17040.0
2018-02-26,2137.75,9300.0,3530.5,11860.0
2018-02-27,2146.5,15650.0,3488.0,17700.0
2018-02-28,2131.5,33470.0,3453.5,24970.0
2018-03-01,2146.5,20210.0,3401.5,32600.0
2018-03-02,2148.0,22080.0,3362.5,26100.0
2018-03-05,2143.75,21070.0,3307.0,21520.0
2018-03-06,2143.5,16320.0,3307.0,20400.0
2018-03-07,2092.25,44740.0,3273.5,10170.0
2018-03-08,2101.25,36480.0,3227.0,18430.0
2018-03-09,2115.25,30590.0,3296.0,12660.0
2018-03-12,2085.25,31280.0,3239.5,13270.0
2018-03-13,2097.75,23980.0,3295.5,7900.0
2018-03-14,2083.75,23100.0,3210.0,23480.0
2018-03-15,2078.75,27690.0,3230.5,16900.0
2018-03-16,2079.5,8210.0,3254.5,15660.0
2018-03-19,2082.5,28960.0,3252.0,35150.0
2018-03-20,2076.0,85930.0,3201.5,
2018-03-21,2081.5,39410.0,3251.5,
2018-03-22,2075.0,27560.0,3210.0,7140.0
2018-03-23,2050.75,25070.0,3224.0,5070.0
2018-03-26,2051.25,29100.0,3269.5,7880.0
2018-03-27,2043.5,34610.0,3282.5,10500.0
2018-03-28,2025.5,36010.0,3278.5,7940.0
2018-03-29,2003.25,58890.0,3270.0,9830.0
2018-04-03,1976.25,49000.0,3277.5,19070.0
2018-04-04,1987.75,48830.0,3252.0,12860.0
2018-04-05,2005.25,41510.0,3240.5,11140.0
2018-04-06,2040.0,52220.0,3240.5,3730.0
2018-04-09,2143.0,121890.0,3212.0,7600.0
2018-04-10,2205.25,95630.0,3249.0,9310.0
2018-04-11,2255.0,88650.0,3222.5,12590.0
2018-04-12,2341.0,87730.0,3088.0,11510.0
2018-04-13,2291.0,96320.0,3103.0,34630.0
2018-04-16,2408.0,54650.0,3131.5,44420.0
2018-04-17,2404.75,39390.0,3167.5,
2018-04-18,2537.0,152040.0,3263.0,
2018-04-19,2490.5,65160.0,3216.0,4940.0
2018-04-20,2475.5,39820.0,3235.5,5800.0
2018-04-23,2298.0,35650.0,3231.0,7130.0
2018-04-24,2230.0,54340.0,3215.5,5140.0
2018-04-25,2248.5,33520.0,3135.5,7520.0
2018-04-26,2280.5,30870.0,3135.5,6000.0
2018-04-27,2228.0,31020.0,3136.5,7940.0
2018-04-30,2261.5,26880.0,3120.0,5070.0
2018-05-01,2269.0,26770.0,3070.5,10600.0
2018-05-02,2333.5,44310.0,3050.0,6340.0
2018-05-03,2283.0,35360.0,3005.0,10700.0
2018-05-04,2380.0,38670.0,3062.0,5720.0
2018-05-08,2391.5,52190.0,3075.0,7790.0
2018-05-09,2386.0,69660.0,3089.5,9160.0
2018-05-10,2347.0,47600.0,3082.0,8790.0
2018-05-11,2298.5,50150.0,3093.0,13870.0
2018-05-14,2335.5,26100.0,3054.0,21880.0
2018-05-15,2327.0,57120.0,3058.0,
2018-05-16,2317.0,42110.0,3078.0,
2018-05-17,2294.0,19380.0,3091.5,14680.0
2018-05-18,2270.5,31650.0,3094.0,11390.0
2018-05-21,2279.5,29950.0,3096.5,11380.0
2018-05-22,2268.75,13700.0,3040.5,13880.0
2018-05-23,2269.0,31830.0,3025.5,15170.0
2018-05-24,2280.5,21860.0,3037.0,6630.0
2018-05-25,2261.5,12280.0,3052.0,9000.0
2018-05-29,2272.75,16050.0,3077.0,9340.0
2018-05-30,2267.5,15140.0,3145.5,10590.0
2018-05-31,2289.5,21210.0,3100.0,18170.0
2018-06-01,2302.5,12690.0,3088.5,14100.0
2018-06-04,2313.0,21140.0,3119.0,11530.0
2018-06-05,2309.5,21520.0,3192.0,17930.0
2018-06-06,2343.0,17740.0,3181.5,9680.0
2018-06-07,2309.75,24670.0,3160.0,8260.0
2018-06-08,2297.5,28910.0,3200.5,12230.0
2018-06-11,2299.5,39520.0,3205.5,12980.0
2018-06-12,2301.0,22800.0,3196.5,9820.0
2018-06-13,2273.75,40400.0,3212.0,10990.0
2018-06-14,2254.25,27670.0,3178.0,31390.0
2018-06-15,2201.5,19560.0,3077.0,21520.0
2018-06-18,2216.25,25190.0,3071.5,44130.0
2018-06-19,2171.0,68750.0,3003.0,
2018-06-20,2166.75,33790.0,3000.5,
2018-06-21,2180.0,57990.0,2935.0,10530.0
2018-06-22,2176.0,29860.0,2933.0,9160.0
2018-06-25,2155.5,20790.0,2843.0,9570.0
2018-06-26,2157.25,19450.0,2855.5,7620.0
2018-06-27,2175.5,25470.0,2882.0,7090.0
2018-06-28,2154.0,19440.0,2901.5,9750.0
2018-06-29,2131.75,27210.0,2855.0,11960.0
2018-07-02,2096.0,47050.0,2827.5,13900.0
2018-07-03,2077.0,41840.0,2779.0,6180.0
2018-07-04,2085.5,13400.0,2710.5,7510.0
2018-07-05,2076.5,28510.0,2697.0,10630.0
2018-07-06,2076.25,31260.0,2751.0,12460.0
2018-07-09,2116.0,47380.0,2688.0,5070.0
2018-07-10,2084.5,56230.0,2627.0,5900.0
2018-07-11,2054.0,57320.0,2563.0,6740.0
2018-07-12,2035.25,48900.0,2575.0,12960.0
2018-07-13,2024.25,46290.0,2583.0,10340.0
2018-07-16,2048.25,47350.0,2475.5,24710.0
2018-07-17,2032.0,74670.0,2505.5,
2018-07-18,2027.25,26600.0,2618.5,
2018-07-19,2001.25,27560.0,2564.5,12020.0
2018-07-20,2029.75,20400.0,2578.5,6490.0
2018-07-23,2069.5,29270.0,2549.5,7250.0
2018-07-24,2085.0,28320.0,2593.5,8790.0
2018-07-25,2062.25,19440.0,2583.5,3690.0
2018-07-26,2067.0,14600.0,2585.0,4470.0
2018-07-27,2070.5,12950.0,2580.5,4580.0
2018-07-30,2092.75,18150.0,2549.5,5250.0
2018-07-31,2079.5,19730.0,2630.5,16170.000000000002
2018-08-01,2050.0,23490.0,2540.0,8080.0
2018-08-02,2032.75,29400.0,2561.5,5280.0
2018-08-03,2024.5,14010.0,2607.0,8660.0
2018-08-06,2039.0,21050.0,2566.0,8290.0
2018-08-07,2034.5,26060.0,2601.5,8750.0
2018-08-08,2105.0,38380.0,2610.5,7570.0
2018-08-09,2079.0,40370.0,2596.0,17660.0
2018-08-10,2105.0,35360.0,2536.5,12510.0
2018-08-13,2083.5,50970.0,2467.0,43160.0
2018-08-14,2071.0,26840.0,2450.5,
2018-08-15,2025.5,17310.0,2283.0,
2018-08-16,2048.0,16360.0,2374.5,11280.0
2018-08-17,2029.25,14900.0,2388.5,10660.0
2018-08-20,2054.75,8830.0,2375.0,7230.0
2018-08-21,2054.5,51900.0,2432.5,17110.0
2018-08-22,2065.5,26620.0,2462.0,12760.0
2018-08-23,2076.0,8420.0,2464.5,8550.0
2018-08-24,2096.25,13070.0,2526.0,10600.0
2018-08-28,2134.0,14790.0,2522.0,19110.0
2018-08-29,2172.5,25300.0,2515.0,9700.0
2018-08-30,2132.5,17720.0,2463.5,20740.0
2018-08-31,2125.0,29830.0,2471.5,11000.0
2018-09-03,2095.5,16239.999999999998,2460.5,9410.0
2018-09-04,2060.25,20770.0,2402.5,8570.0
2018-09-05,2065.75,25850.0,2415.5,10970.0
2018-09-06,2035.5,27460.0,2437.5,14650.0
2018-09-07,2065.5,24260.0,2401.5,13890.0
2018-09-10,2090.0,33850.0,2361.5,14440.0
2018-09-11,2038.5,21600.0,2317.5,14200.0
2018-09-12,2057.75,45510.0,2390.5,12660.0
2018-09-13,2058.25,34500.0,2351.0,10540.0
2018-09-14,2036.75,34010.0,2311.0,11530.0
2018-09-17,2025.25,22170.0,2333.0,47790.0
2018-09-18,2034.75,47940.0,2372.0,
2018-09-19,2026.0,93890.0,2426.5,
2018-09-20,2048.0,77730.0,2465.5,5970.0
2018-09-21,2100.5,35860.0,2509.0,8880.0
2018-09-24,2070.0,43840.0,2515.5,10230.0
2018-09-25,2080.75,39170.0,2515.0,7700.0
2018-09-26,2077.5,37190.0,2538.0,6580.0
2018-09-27,2041.5,26610.0,2511.5,6540.0
2018-09-28,2075.5,44560.0,2597.0,9500.0
2018-10-01,2099.5,31470.0,2646.5,11400.0
2018-10-02,2131.0,50530.0,2657.0,7580.0
2018-10-03,2222.5,67710.0,2670.0,6630.0
2018-10-04,2187.0,49170.0,2610.0,13660.0
2018-10-05,2145.5,85560.0,2621.0,4600.0
2018-10-08,2082.5,56880.0,2623.0,4490.0
2018-10-09,2070.5,83960.0,2680.0,5410.0
2018-10-10,2062.0,48340.0,2615.0,9980.0
2018-10-11,2034.0,56260.0,2616.5,5860.0
2018-10-12,2054.5,27180.0,2636.5,9320.0
2018-10-15,2041.0,36800.0,2592.0,31970.0
2018-10-16,2034.0,76780.0,2598.5,
2018-10-17,2022.5,36950.0,2665.5,
2018-10-18,2013.5,20430.0,2662.0,6640.0
2018-10-19,2003.5,43520.0,2622.0,6780.0
2018-10-22,2006.5,16560.0,2656.0,6200.0
2018-10-23,1999.25,34300.0,2664.0,9680.0
2018-10-24,1994.5,19610.0,2665.0,10900.0
2018-10-25,1990.0,22270.0,2647.0,5180.0
2018-10-26,1994.75,21160.0,2657.5,3830.0
2018-10-29,1979.25,16660.0,2605.0,5490.0
2018-10-30,1961.5,32350.0,2541.0,10900.0
2018-10-31,1948.5,36610.0,2485.5,14210.0
2018-11-01,1961.5,36630.0,2540.5,12750.0
2018-11-02,1969.5,34340.0,2549.0,8790.0
2018-11-05,1969.0,32260.0,2527.0,4950.0
2018-11-06,1945.25,28940.0,2482.0,8840.0
2018-11-07,1980.25,40160.0,2462.5,8160.0
2018-11-08,1985.0,48400.0,2500.5,6570.0
2018-11-09,1948.5,36160.0,2500.0,5070.0
2018-11-12,1934.0,38830.0,2492.0,8470.0
2018-11-13,1926.5,50870.0,2498.0,5250.0
2018-11-14,1933.25,31050.0,2506.0,7790.0
2018-11-15,1917.5,53700.0,2567.5,7070.0
2018-11-16,1928.0,37700.0,2618.5,11080.0
2018-11-19,1921.0,47330.0,2598.5,31300.0
2018-11-20,1940.0,54820.0,2541.0,
2018-11-21,1954.5,28690.0,2564.0,
2018-11-22,1947.5,10900.0,2588.5,7490.0
2018-11-23,1949.25,18310.0,2507.5,6150.0
2018-11-26,1950.0,11430.0,2484.5,11220.0
2018-11-27,1928.5,16410.0,2421.0,10860.0
2018-11-28,1930.25,18840.0,2463.0,12580.0
2018-11-29,1938.75,20310.0,2460.5,10580.0
2018-11-30,1957.25,22400.0,2536.0,14610.0
2018-12-03,1972.25,26320.0,2578.5,16920.0
2018-12-04,1972.0,27410.0,2584.0,12840.0
2018-12-05,1967.25,16309.999999999998,2620.0,9150.0
2018-12-06,1933.5,16470.0,2605.5,11750.0
2018-12-07,1950.0,39010.0,2585.0,11620.0
2018-12-10,1930.5,37520.0,2572.0,4260.0
2018-12-11,1931.25,53730.0,2596.5,5820.0
2018-12-12,1931.0,25480.0,2563.5,8410.0
2018-12-13,1922.75,29090.0,2573.0,10570.0
2018-12-14,1916.0,12820.0,2534.0,12110.0
2018-12-17,1932.25,32710.0,2550.0,29440.0
2018-12-18,1923.75,49690.0,2513.5,
2018-12-19,1926.25,45290.0,2543.0,
2018-12-20,1912.0,82080.0,2543.5,7550.0
2018-12-21,1911.25,37300.0,2489.0,11850.0
2018-12-24,1895.5,14550.0,2478.0,8400.0
2018-12-27,1853.5,37210.0,2491.0,8640.0
2018-12-28,1846.5,27760.0,2444.5,10720.0
2018-12-31,1848.0,25440.0,2446.0,4300.0
2019-01-02,1799.0,45740.0,2395.0,13460.0
2019-01-03,1842.5,44780.0,2400.0,9280.0
2019-01-04,1874.75,58060.0,2448.5,8560.0
2019-01-07,1886.25,43790.0,2496.0,8410.0
2019-01-08,1870.5,57400.0,2482.0,14830.0
2019-01-09,1858.5,67260.0,2486.5,11100.0
2019-01-10,1866.0,102800.0,2451.5,16129.999999999998
2019-01-11,1839.0,78380.0,2497.0,15450.0
2019-01-14,1828.25,121030.0,2472.5,31880.0
2019-01-15,1844.25,32940.0,2455.0,
2019-01-16,1858.25,46520.0,2504.0,
2019-01-17,1858.0,75550.0,2537.0,10250.0
2019-01-18,1871.5,42620.0,2579.0,4530.0
2019-01-21,1851.5,17810.0,2575.5,5570.0
2019-01-22,1882.5,17200.0,2580.5,6730.0
2019-01-23,1908.5,40740.0,2617.5,12160.0
2019-01-24,1888.75,25160.0,2626.0,6390.0
2019-01-25,1918.0,18400.0,2682.0,12650.0
2019-01-28,1863.5,23860.0,2676.5,3010.0
2019-01-29,1888.0,18060.0,2655.5,1990.0
2019-01-30,1905.25,19560.0,2688.0,4930.0
2019-01-31,1906.0,25190.0,2723.5,4620.0
2019-02-01,1878.0,27570.0,2758.0,6300.0
2019-02-04,1915.0,31400.0,2799.5,3300.0
2019-02-05,1917.25,52010.0,2731.0,6810.0
2019-02-06,1901.0,27720.0,2709.5,3920.0
2019-02-07,1887.5,38840.0,2721.5,6500.0
2019-02-08,1874.25,30750.0,2697.0,5390.0
2019-02-11,1872.25,39440.0,2641.5,3850.0
2019-02-12,1851.0,44510.0,2608.0,4700.0
2019-02-13,1849.5,43090.0,2608.0,6040.0
2019-02-14,1839.25,40520.0,2588.0,12110.0
2019-02-15,1848.0,67330.0,2662.0,5110.0
2019-02-18,1846.0,30660.0,2642.0,25120.0
2019-02-19,1856.25,26160.0,2662.0,
2019-02-20,1868.0,22320.0,2698.0,
2019-02-21,1904.5,28700.0,2674.0,6040.0
2019-02-22,1912.0,32230.0,2711.0,10630.0
2019-02-25,1904.5,24690.0,2711.0,5690.0
2019-02-26,1908.5,30360.0,2742.5,8400.0
2019-02-27,1919.5,16970.0,2749.5,15840.0
2019-02-28,1908.5,25120.0,2757.5,14380.0
2019-03-01,1915.25,45070.0,2777.5,12810.0
2019-03-04,1870.5,43080.0,2741.5,11120.0
2019-03-05,1868.75,37380.0,2779.0,11290.0
2019-03-06,1860.5,29900.0,2784.5,20470.0
2019-03-07,1858.5,32760.0,2735.0,17100.0
2019-03-08,1866.5,30400.0,2716.0,12480.0
2019-03-11,1839.0,44250.0,2749.0,11730.0
2019-03-12,1865.75,69620.0,2842.0,10430.0
2019-03-13,1897.5,35280.0,2836.0,
2019-03-14,1895.25,28290.0,2820.25,
2019-03-15,1889.5,26170.0,2782.75,
2019-03-18,1912.75,45610.0,2775.5,
2019-03-19,1946.0,94040.0,2815.5,
2019-03-20,1938.0,32400.0,2877.5,
2019-03-21,1900.0,41870.0,2836.75,
2019-03-22,1903.25,44370.0,2820.25,
2019-03-25,1881.0,48450.0,2840.25,
2019-03-26,1886.5,41370.0,2878.0,
2019-03-27,1909.5,28910.0,2883.5,
2019-03-28,1901.75,33940.0,2868.0,
2019-03-29,1911.0,47940.0,2911.25,
2019-04-01,1896.0,47250.0,2897.75,
2019-04-02,1885.0,37650.0,2870.0,
2019-04-03,1891.25,43980.0,2933.0,
2019-04-04,1890.0,36290.0,2914.25,
2019-04-05,1884.5,61570.0,2919.0,
2019-04-08,1864.0,124980.0,2899.0,
2019-04-09,1871.0,111780.0,2854.25,
2019-04-10,1857.5,46360.0,2879.0,
2019-04-11,1853.75,52700.0,2870.5,
2019-04-12,1856.5,41040.0,2923.5,
2019-04-15,1858.0,41130.0,2897.5,
2019-04-16,1855.75,32310.000000000004,2810.25,
2019-04-17,1850.0,90320.0,2809.5,
2019-04-18,1867.5,32760.0,2794.25,
2019-04-23,1864.5,36170.0,2749.75,
2019-04-24,1870.75,27140.0,2747.75,
2019-04-25,1855.75,18900.0,2747.5,
2019-04-26,1835.5,26900.0,2763.5,
2019-04-29,1825.0,31120.0,2797.25,
2019-04-30,1793.0,55910.0,2824.5,
2019-05-01,1810.75,34230.0,2758.25,
2019-05-02,1810.5,33890.0,2736.75,
2019-05-03,1789.5,51460.0,2770.75,
2019-05-07,1808.75,67240.0,2697.0,
2019-05-08,1789.25,53230.0,2647.5,
2019-05-09,1791.0,39910.0,2637.5,
2019-05-10,1800.25,36680.0,2639.5,
2019-05-13,1800.0,68320.0,2577.0,
2019-05-14,1845.25,19420.0,2591.75,
2019-05-15,1856.0,16730.0,2633.25,
2019-05-16,1860.5,18480.0,2633.5,
2019-05-17,1837.5,17090.0,2596.75,
2019-05-20,1797.25,13490.0,2573.5,
2019-05-21,1796.0,66220.0,2582.75,
2019-05-22,1779.25,25130.0,2545.75,
2019-05-23,1797.5,17960.0,2525.75,
2019-05-24,1800.25,11500.0,2555.5,
2019-05-28,1806.25,14000.0,2559.75,
2019-05-29,1793.75,16410.0,2540.0,
2019-05-30,1780.75,27610.0,2557.5,
2019-05-31,1793.25,40300.0,2523.25,
2019-06-03,1774.0,42100.0,2475.5,
2019-06-04,1782.5,44350.0,2472.75,
2019-06-05,1766.75,25080.0,2459.25,
2019-06-06,1770.75,28850.0,2510.75,
2019-06-07,1758.25,32560.000000000004,2483.5,
2019-06-10,1768.5,40320.0,2475.25,
2019-06-11,1771.75,44820.0,2520.0,
2019-06-12,1782.75,38140.0,2512.0,
2019-06-13,1779.0,43080.0,2476.25,
2019-06-14,1756.5,26230.0,2455.25,
2019-06-17,1749.25,34020.0,2472.5,
2019-06-18,1781.0,76210.0,2513.75,
2019-06-19,1786.25,42130.0,2464.25,
2019-06-20,1783.25,40600.0,2464.0,
2019-06-21,1769.0,38130.0,2433.5,
2019-06-24,1794.0,32410.0,2490.25,
2019-06-25,1815.25,34080.0,2534.0,
2019-06-26,1821.0,29800.0,2501.75,
2019-06-27,1790.25,37000.0,2488.75,
2019-06-28,1800.25,48100.0,2492.25,
2019-07-01,1792.75,31270.0,2460.75,
2019-07-02,1779.75,42960.0,2468.75,
2019-07-03,1787.5,28680.0,2448.5,
2019-07-04,1804.5,12020.0,2426.5,
2019-07-05,1800.5,49560.0,2410.0,
2019-07-08,1806.25,41630.0,2382.0,
2019-07-09,1820.0,88070.0,2368.25,
2019-07-10,1848.5,71260.0,2406.5,
2019-07-11,1823.5,67760.0,2394.0,
2019-07-12,1818.25,45460.0,2436.0,
2019-07-15,1839.75,58120.0,2441.0,
2019-07-16,1850.0,69030.0,2466.75,
2019-07-17,1848.0,30080.0,2473.5,
2019-07-18,1855.0,17750.0,2456.0,
2019-07-19,1848.75,16940.0,2424.25,
2019-07-22,1815.25,23710.0,2427.5,
2019-07-23,1814.75,19240.0,2444.25,
2019-07-24,1824.25,16400.0,2454.75,
2019-07-25,1824.25,12800.0,2426.75,
2019-07-26,1801.0,32000.0,2440.75,
2019-07-29,1808.75,14050.0,2461.0,
2019-07-30,1800.25,17400.0,2444.5,
2019-07-31,1795.75,14690.0,2439.75,
2019-08-01,1776.25,35970.0,2394.75,
2019-08-02,1765.0,33790.0,2353.25,
2019-08-05,1757.0,49210.0,2320.75,
2019-08-06,1752.0,86500.0,2305.75,
2019-08-07,1736.75,77570.0,2275.25,
2019-08-08,1769.75,35970.0,2304.0,
2019-08-09,1762.5,39180.0,2238.0,
2019-08-12,1760.75,39940.0,2273.0,
2019-08-13,1775.75,48500.0,2330.0,
2019-08-14,1765.75,55560.0,2270.75,
2019-08-15,1772.25,15620.0,2262.75,
2019-08-16,1782.0,19350.0,2266.5,
2019-08-19,1784.75,45150.0,2257.0,
2019-08-20,1782.0,61940.0,2233.0,
2019-08-21,1780.0,57970.0,2286.5,
2019-08-22,1766.5,40670.0,2241.0,
2019-08-23,1770.5,16350.000000000002,2245.0,
2019-08-27,1760.75,18640.0,2279.0,
2019-08-28,1744.75,38080.0,2267.75,
2019-08-29,1751.25,17250.0,2255.25,
2019-08-30,1751.0,34000.0,2219.0,
2019-09-02,1746.75,16800.0,2241.25,
2019-09-03,1750.5,49820.0,2209.75,
2019-09-04,1772.5,63490.0,2314.0,
2019-09-05,1781.5,70350.0,2332.5,
2019-09-06,1788.5,48940.0,2322.0,
2019-09-09,1797.0,87170.0,2305.75,
2019-09-10,1818.5,89950.0,2343.5,
2019-09-11,1822.5,84860.0,2353.5,
2019-09-12,1799.25,75110.0,2341.25,
2019-09-13,1804.75,75010.0,2391.0,
2019-09-16,1788.0,47230.0,2356.0,
2019-09-17,1792.0,47790.0,2341.5,
2019-09-18,1785.5,90210.0,2322.75,
2019-09-19,1806.0,41930.0,2317.5,
2019-09-20,1803.0,23370.0,2293.25,
2019-09-23,1785.0,206210.0,2331.5,100410.0
2019-09-24,1762.5,304950.0,2282.0,140850.0
2019-09-25,1752.0,374010.0,2290.0,158360.0
2019-09-26,1737.0,278420.0,2302.0,137710.0
2019-09-27,1735.0,298280.0,2303.5,114630.0
2019-09-30,1721.5,290360.0,2378.0,168830.0
2019-10-01,1740.0,473950.0,2305.0,277360.0
2019-10-02,1705.0,484720.0,2318.0,207540.0
2019-10-03,1718.0,329770.0,2295.0,125030.0
2019-10-04,1719.0,286900.0,2300.0,127830.0
2019-10-07,1746.0,347490.0,2289.0,175790.0
2019-10-08,1751.5,432340.0,2298.0,240900.0
2019-10-09,1744.0,414940.0,2291.0,309160.0
2019-10-10,1753.0,552560.0,2388.0,287690.0
2019-10-11,1722.0,617820.0,2419.0,264300.0
2019-10-14,1720.0,417470.0,2420.0,131310.0
2019-10-15,1728.0,284230.0,2438.0,107520.0
2019-10-16,1728.0,293720.0,2434.0,104790.0
2019-10-17,1727.0,183130.0,2439.0,110480.0
2019-10-18,1738.0,142680.0,2454.0,
2019-10-21,1729.0,153920.0,2473.0,67080.0
2019-10-22,1719.0,119890.0,2467.5,100340.0
2019-10-23,1730.0,140070.0,2468.0,102090.0
2019-10-24,1724.0,130240.0,2491.0,122300.0
2019-10-25,1728.0,215820.0,2510.0,145910.0
2019-10-28,1737.0,180310.0,2543.5,117450.0
2019-10-29,1754.0,203370.0,2544.0,110410.0
2019-10-30,1760.0,220050.0,2529.0,105130.0
2019-10-31,1755.0,263070.0,2482.5,130940.0
2019-11-01,1786.0,269740.0,2520.0,91270.0
2019-11-04,1815.0,338470.0,2539.0,123570.0
2019-11-05,1811.0,380830.0,2498.0,150620.0
2019-11-06,1810.0,324870.0,2475.0,126580.0
2019-11-07,1813.0,327530.0,2485.0,156620.0
2019-11-08,1807.5,214850.0,2482.0,122720.0
2019-11-11,1779.0,236340.0,2496.5,146390.0
2019-11-12,1778.0,297180.0,2472.0,114790.0
2019-11-13,1765.0,308690.0,2422.0,103370.0
2019-11-14,1741.0,316130.0,2396.0,103280.0
2019-11-15,1755.0,374790.0,2380.0,91720.0
2019-11-18,1738.0,385280.0,2344.0,146210.0
2019-11-19,1731.0,267390.0,2344.0,129460.0
2019-11-20,1741.0,186320.0,2313.0,113450.0
2019-11-21,1734.0,191720.0,2293.0,78670.0
2019-11-22,1739.0,185150.0,2305.0,81170.0
2019-11-25,1736.0,156810.0,2281.0,82200.0
2019-11-26,1753.0,206030.0,2299.0,108040.0
2019-11-27,1764.0,205070.0,2297.0,78480.0
2019-11-28,1752.0,134590.0,2278.0,51590.0
2019-11-29,1770.0,230240.0,2273.5,74920.0
2019-12-02,1790.0,254150.0,2243.0,112010.0
2019-12-03,1766.0,330180.0,2202.0,154880.0
2019-12-04,1758.0,241720.0,2246.0,110970.0
2019-12-05,1747.0,235730.0,2234.0,137720.0
2019-12-06,1765.0,318490.0,2238.0,148490.0
2019-12-09,1757.0,278870.0,2239.0,139060.0
2019-12-10,1755.0,286860.0,2227.5,161370.0
2019-12-11,1760.0,279790.0,2222.0,141700.0
2019-12-12,1775.0,315170.0,2263.0,135090.0
2019-12-13,1768.0,210290.0,2253.0,109380.0
2019-12-16,1778.0,363450.0,2291.0,110510.0
2019-12-17,1764.0,298040.0,2281.5,119050.0
2019-12-18,1777.0,726930.0,2301.0,87970.0
2019-12-19,1797.0,272880.0,2325.0,76740.0
2019-12-20,1800.0,221700.0,2341.0,65000.0
2019-12-23,1804.0,172250.0,2291.0,70260.0
2019-12-24,1814.0,169820.0,2274.0,69080.0
2019-12-27,1825.0,181720.0,2305.0,62480.0
2019-12-30,1827.0,193900.0,2306.0,64090.0
2019-12-31,1810.0,253420.0,2272.0,69670.0
2020-01-02,1804.5,290020.0,2310.0,113530.0
2020-01-03,1824.0,258970.00000000003,2306.0,93500.0
2020-01-06,1833.0,295360.0,2324.5,90530.0
2020-01-07,1816.0,302340.0,2346.0,130060.0
2020-01-08,1800.0,313190.0,2403.0,166780.0
2020-01-09,1803.5,383680.0,2377.0,183660.0
2020-01-10,1806.0,378240.0,2378.0,122960.0
2020-01-13,1798.0,383510.0,2378.0,174860.0
2020-01-14,1809.0,209810.0,2373.5,117200.0
2020-01-15,1801.0,178690.0,2385.0,92630.0
2020-01-16,1812.0,196030.0,2422.0,109360.0
2020-01-17,1805.0,137120.0,2429.5,61100.0
2020-01-20,1812.0,182450.0,2444.0,54330.0
2020-01-21,1824.5,278860.0,2454.5,100510.0
2020-01-22,1811.0,233040.0,2396.0,91970.0
2020-01-23,1795.0,216450.0,2344.0,108460.0
2020-01-24,1781.0,313990.0,2341.0,140950.0
2020-01-27,1764.0,255550.0,2240.0,82890.0
2020-01-28,1752.0,282540.0,2230.0,99600.0
2020-01-29,1737.0,312470.0,2211.0,92120.0
2020-01-30,1731.0,245750.0,2188.0,94400.0
2020-01-31,1722.0,338490.0,2200.0,129740.0
2020-02-03,1686.5,415240.0,2146.0,129740.0
2020-02-04,1686.0,399920.0,2166.5,184540.0
2020-02-05,1717.0,288690.0,2213.0,134470.0
2020-02-06,1737.0,278000.0,2207.0,137370.0
2020-02-07,1726.0,360500.0,2145.0,218790.0
2020-02-10,1702.0,276600.0,2134.0,194450.0
2020-02-11,1734.0,365050.0,2148.0,191100.0
2020-02-12,1737.0,288820.0,2148.0,152830.0
2020-02-13,1748.0,265630.0,2175.0,161950.0
2020-02-14,1722.0,186700.0,2149.0,82860.0
2020-02-17,1721.0,265800.0,2172.0,98540.0
2020-02-18,1720.0,219360.0,2145.0,108330.0
2020-02-19,1720.0,166360.0,2128.0,94450.0
2020-02-20,1711.0,144510.0,2112.0,79260.0
2020-02-21,1713.5,145510.0,2115.0,110110.0
2020-02-24,1699.0,173230.0,2046.0,108340.0
2020-02-25,1703.0,176110.0,2029.0,113530.0
2020-02-26,1696.0,189030.0,2046.0,90670.0
2020-02-27,1690.0,228870.0,2012.0,100650.0
2020-02-28,1694.5,313520.0,2021.5,115820.0
2020-03-02,1717.0,307230.0,2023.0,118170.0
2020-03-03,1722.0,294570.0,1975.5,133640.0
2020-03-04,1726.0,300240.0,1982.0,149240.0
2020-03-05,1720.0,268250.0,2011.0,120160.0
2020-03-06,1685.0,323220.0,1984.0,124190.0
2020-03-09,1687.0,377880.0,1979.0,120280.0
2020-03-10,1697.0,419490.0,1976.0,139490.0
